0,1,labels,cen_x,cen_y
4.035353435901906,0.05155930213941918,1,2.612047629232407,-1.1565278080202182
1.2354201281484494,0.4478821369662531,3,1.4323445469968357,1.1910485389082797
0.4355762857570194,2.4820805669698487,3,1.4323445469968357,1.1910485389082797
2.116499394787484,0.12098529697900659,3,1.4323445469968357,1.1910485389082797
-1.9552568818232932,0.22702141107751547,2,-1.9233421128540507,-0.6789679521622611
1.8279004964383383,2.484908943810254,3,1.4323445469968357,1.1910485389082797
0.22964401967921957,2.056658500018064,0,-0.9580128583007246,1.6255143047027685
-0.6300118597377489,-1.6023754143160882,2,-1.9233421128540507,-0.6789679521622611
-2.2424072406246025,-0.9696324258670243,2,-1.9233421128540507,-0.6789679521622611
2.4972511511554276,-0.346090286067803,1,2.612047629232407,-1.1565278080202182
3.634239863686371,-1.0716874965887229,1,2.612047629232407,-1.1565278080202182
-1.446611262349318,-1.9097872473807995,2,-1.9233421128540507,-0.6789679521622611
1.116472111149359,0.5204976151082261,3,1.4323445469968357,1.1910485389082797
-2.139644256726292,0.35307699950426624,2,-1.9233421128540507,-0.6789679521622611
-2.5617307619346015,-1.1173297853073607,2,-1.9233421128540507,-0.6789679521622611
-2.3318796703686155,-0.2549207254963374,2,-1.9233421128540507,-0.6789679521622611
-0.032706196413047,-1.3820508111284668,2,-1.9233421128540507,-0.6789679521622611
2.8817448408830324,-2.1466684762526516,1,2.612047629232407,-1.1565278080202182
-2.2473445260764446,0.4699645017076832,2,-1.9233421128540507,-0.6789679521622611
-1.672988832652815,1.2254002943658437,0,-0.9580128583007246,1.6255143047027685
0.45299420003630464,0.9666245199577336,3,1.4323445469968357,1.1910485389082797
2.4895169950298413,-1.7479144964772024,1,2.612047629232407,-1.1565278080202182
-0.07176011641308078,-0.9653362128479063,2,-1.9233421128540507,-0.6789679521622611
-1.2705714728092325,5.032760196354277,0,-0.9580128583007246,1.6255143047027685
-2.1525369465786204,-0.32011661745777653,2,-1.9233421128540507,-0.6789679521622611
1.2714870363745332,-1.634693846619361,1,2.612047629232407,-1.1565278080202182
-2.2655255024188903,-1.5279224595294738,2,-1.9233421128540507,-0.6789679521622611
-1.9819713539600234,-0.8806334102866658,2,-1.9233421128540507,-0.6789679521622611
-2.3125869525681755,-1.794012558165237,2,-1.9233421128540507,-0.6789679521622611
0.796089152348873,2.287320007637959,3,1.4323445469968357,1.1910485389082797
-2.025154155141817,0.22675951525995486,2,-1.9233421128540507,-0.6789679521622611
3.1447333449228,-0.646431080582538,1,2.612047629232407,-1.1565278080202182
0.08845862893891587,-0.7180105078352325,2,-1.9233421128540507,-0.6789679521622611
-1.4610099276748856,0.5669684198275288,0,-0.9580128583007246,1.6255143047027685
-1.454411532685795,-0.05018477305490558,2,-1.9233421128540507,-0.6789679521622611
2.449682612950887,0.9629011672178497,3,1.4323445469968357,1.1910485389082797
1.475289590175318,-0.20837090193926888,3,1.4323445469968357,1.1910485389082797
2.9196153878905844,-1.9810238458227254,1,2.612047629232407,-1.1565278080202182
-2.2911615376574264,-1.4908647215297222,2,-1.9233421128540507,-0.6789679521622611
-1.5069941141137093,1.270719696977692,0,-0.9580128583007246,1.6255143047027685
1.284388243069599,2.538678401472592,3,1.4323445469968357,1.1910485389082797
-1.8868398772039052,-0.3121622177814475,2,-1.9233421128540507,-0.6789679521622611
1.611503012585715,-0.6602026231695952,1,2.612047629232407,-1.1565278080202182
2.2987319201236556,0.011735215125336098,1,2.612047629232407,-1.1565278080202182
1.60996669398238,-0.33258036247362416,1,2.612047629232407,-1.1565278080202182
0.7869005861424748,0.9874730241113596,3,1.4323445469968357,1.1910485389082797
3.0529482726388664,-1.5133482545455865,1,2.612047629232407,-1.1565278080202182
-0.5511205006677978,1.0114313127521417,0,-0.9580128583007246,1.6255143047027685
-1.645685924591194,0.3039740775375843,2,-1.9233421128540507,-0.6789679521622611
3.017596617046786,-2.4774944296431927,1,2.612047629232407,-1.1565278080202182
-1.1603970918889246,1.3101082446391497,0,-0.9580128583007246,1.6255143047027685
-1.988966076494124,-0.006934743740845974,2,-1.9233421128540507,-0.6789679521622611
-2.297974649905442,-0.754890787300997,2,-1.9233421128540507,-0.6789679521622611
1.1059370624631102,1.6264134654863849,3,1.4323445469968357,1.1910485389082797
-1.6541799243373783,-1.1153379469226339,2,-1.9233421128540507,-0.6789679521622611
-3.352729145121564,-1.0545006919923365,2,-1.9233421128540507,-0.6789679521622611
-2.4172566826484574,-1.176235027018212,2,-1.9233421128540507,-0.6789679521622611
4.429507946751439,-1.82910461072062,1,2.612047629232407,-1.1565278080202182
1.2814256264980752,-1.0902619060916612,1,2.612047629232407,-1.1565278080202182
2.663380491390312,-2.0301032910841035,1,2.612047629232407,-1.1565278080202182
-1.5996207737481007,0.14945751119290754,2,-1.9233421128540507,-0.6789679521622611
0.07211430171501283,1.2676782498895955,0,-0.9580128583007246,1.6255143047027685
0.8498424067701542,1.1516903428673495,3,1.4323445469968357,1.1910485389082797
0.516478767896914,1.6684008593893471,3,1.4323445469968357,1.1910485389082797
-0.1639601737040034,2.8232865914691114,0,-0.9580128583007246,1.6255143047027685
1.3397151364553028,-0.9459352340945534,1,2.612047629232407,-1.1565278080202182
1.1579888692146767,0.3939627260128705,3,1.4323445469968357,1.1910485389082797
-1.496716141021929,1.899642703306451,0,-0.9580128583007246,1.6255143047027685
2.743042782463313,-0.9487090267423451,1,2.612047629232407,-1.1565278080202182
-2.864268971598304,-0.3513680909185154,2,-1.9233421128540507,-0.6789679521622611
-2.790006637142214,0.9480116238810585,2,-1.9233421128540507,-0.6789679521622611
-1.6743856797258208,-0.8695555114432895,2,-1.9233421128540507,-0.6789679521622611
-2.206201448572572,0.42256169073250044,2,-1.9233421128540507,-0.6789679521622611
3.1992984813975998,-1.0177985488568786,1,2.612047629232407,-1.1565278080202182
0.9943241249719172,0.21140624554712129,3,1.4323445469968357,1.1910485389082797
2.9925402083620765,-0.8515491746665057,1,2.612047629232407,-1.1565278080202182
1.5233271285171046,1.2913486192173371,3,1.4323445469968357,1.1910485389082797
-1.6435713129760552,-0.5478200527940549,2,-1.9233421128540507,-0.6789679521622611
0.00017098418409195422,2.114560330223629,0,-0.9580128583007246,1.6255143047027685
-1.9775291010863056,-0.8686298155888418,2,-1.9233421128540507,-0.6789679521622611
-2.6084224921161625,-1.231325458469303,2,-1.9233421128540507,-0.6789679521622611
-2.579156271188084,2.6076193309512132,0,-0.9580128583007246,1.6255143047027685
-0.5169939505763304,-1.796141011086409,2,-1.9233421128540507,-0.6789679521622611
0.8551455890198452,0.7262780588678996,3,1.4323445469968357,1.1910485389082797
0.49733903345985275,1.1072191034184748,3,1.4323445469968357,1.1910485389082797
-0.335815319356233,1.9196640428894496,0,-0.9580128583007246,1.6255143047027685
-2.1330245146526097,-0.8682276187447175,2,-1.9233421128540507,-0.6789679521622611
2.1576261902155855,1.8763397825105148,3,1.4323445469968357,1.1910485389082797
2.9426369407539323,-0.1761669394669132,1,2.612047629232407,-1.1565278080202182
-0.3673341684404972,1.3674466929201892,0,-0.9580128583007246,1.6255143047027685
-1.8136026205112,0.09450133279405531,2,-1.9233421128540507,-0.6789679521622611
-0.2430617238924901,-0.9019901135092399,2,-1.9233421128540507,-0.6789679521622611
2.371267148289343,-1.0605123054491477,1,2.612047629232407,-1.1565278080202182
-3.0887990375998635,0.09649087978402927,2,-1.9233421128540507,-0.6789679521622611
2.89217901942458,1.345044167903749,3,1.4323445469968357,1.1910485389082797
-2.498759405895048,-0.450224204810927,2,-1.9233421128540507,-0.6789679521622611
2.212164210477749,-1.154371636603308,1,2.612047629232407,-1.1565278080202182
4.322678910326351,2.0477098543223646,3,1.4323445469968357,1.1910485389082797
-2.5028759677560437,0.6413093996622099,2,-1.9233421128540507,-0.6789679521622611
1.5283113368532089,-0.7722349612972292,1,2.612047629232407,-1.1565278080202182
0.3107027434859898,-0.9989288583801285,2,-1.9233421128540507,-0.6789679521622611
1.4421489731500052,-1.9264261823615845,1,2.612047629232407,-1.1565278080202182
-1.9409412004912119,0.22058018564163454,2,-1.9233421128540507,-0.6789679521622611
-2.4109920664811657,-0.13620235775237674,2,-1.9233421128540507,-0.6789679521622611
-2.553725959629196,-0.758378028817353,2,-1.9233421128540507,-0.6789679521622611
-2.2135633013357237,-1.3869335200122683,2,-1.9233421128540507,-0.6789679521622611
-1.511642462146608,-0.19052411105396494,2,-1.9233421128540507,-0.6789679521622611
-0.523192999931962,-0.9449069192933318,2,-1.9233421128540507,-0.6789679521622611
3.2425719301737788,1.2818156972546888,3,1.4323445469968357,1.1910485389082797
3.7855797450446316,0.08712314139998063,1,2.612047629232407,-1.1565278080202182
-2.2659320620977415,-0.0996257089179762,2,-1.9233421128540507,-0.6789679521622611
-2.3635755085258436,-1.0206753141382754,2,-1.9233421128540507,-0.6789679521622611
3.1447333449228,-0.646431080582538,1,2.612047629232407,-1.1565278080202182
-0.6351654089768375,-0.5479920998703679,2,-1.9233421128540507,-0.6789679521622611
-2.47758176032899,-1.2788228547542757,2,-1.9233421128540507,-0.6789679521622611
2.615473304146795,-0.2345672035334244,1,2.612047629232407,-1.1565278080202182
-2.2640186269021716,-1.9637935765017636,2,-1.9233421128540507,-0.6789679521622611
-1.5011630481318714,-1.298640749058839,2,-1.9233421128540507,-0.6789679521622611
-2.751598986993708,-0.724430853858336,2,-1.9233421128540507,-0.6789679521622611
-1.4550512219887188,-0.49472184929160834,2,-1.9233421128540507,-0.6789679521622611
0.6884223571057636,0.9027963175136247,3,1.4323445469968357,1.1910485389082797
3.022248162255893,-1.394191419994605,1,2.612047629232407,-1.1565278080202182
-2.042050213270864,0.392051854036287,2,-1.9233421128540507,-0.6789679521622611
-2.059357170917362,-1.1121942693440527,2,-1.9233421128540507,-0.6789679521622611
2.782730145806177,-0.8157889168429441,1,2.612047629232407,-1.1565278080202182
-1.244640355020531,0.34029022024803934,2,-1.9233421128540507,-0.6789679521622611
-2.3272947090683362,-0.7607532625828493,2,-1.9233421128540507,-0.6789679521622611
-1.0024249754842458,1.168917909121614,0,-0.9580128583007246,1.6255143047027685
-2.613786752880951,0.07364027561687345,2,-1.9233421128540507,-0.6789679521622611
1.8756957237503835,-1.1461350367070688,1,2.612047629232407,-1.1565278080202182
2.675078909699841,-1.0677848651799107,1,2.612047629232407,-1.1565278080202182
2.2784145929050967,-0.9194784877376352,1,2.612047629232407,-1.1565278080202182
-1.335149155304598,1.2792073763372516,0,-0.9580128583007246,1.6255143047027685
1.0294215151725132,1.0666748462114157,3,1.4323445469968357,1.1910485389082797
2.2200735699081666,-1.264163627178658,1,2.612047629232407,-1.1565278080202182
2.0609072347909874,1.5943558158691586,3,1.4323445469968357,1.1910485389082797
4.246782340232285,-1.0332403051897303,1,2.612047629232407,-1.1565278080202182
-2.250261970713912,0.28941155501395577,2,-1.9233421128540507,-0.6789679521622611
-1.4585448819405338,-1.550345521888659,2,-1.9233421128540507,-0.6789679521622611
-2.5599841319751433,-1.2900335679288781,2,-1.9233421128540507,-0.6789679521622611
-1.0990577278391989,1.8114465240209348,0,-0.9580128583007246,1.6255143047027685
-1.3247829367515236,-0.4670747873560616,2,-1.9233421128540507,-0.6789679521622611
2.7073353464611283,3.152508639460481,3,1.4323445469968357,1.1910485389082797
-0.30848715262118664,1.2742440233959886,0,-0.9580128583007246,1.6255143047027685
2.458997290592596,-1.4214309888270904,1,2.612047629232407,-1.1565278080202182
-1.5352015057210942,3.1260691507211273,0,-0.9580128583007246,1.6255143047027685
-0.7928649581096497,3.3759656965031684,0,-0.9580128583007246,1.6255143047027685
1.8191575353713807,-1.7624626743483887,1,2.612047629232407,-1.1565278080202182
-1.1945795147557174,0.9464024826271906,0,-0.9580128583007246,1.6255143047027685
-3.1161979631817998,-0.6557820980459124,2,-1.9233421128540507,-0.6789679521622611
3.858061481432847,-0.4376584307138125,1,2.612047629232407,-1.1565278080202182
-0.6016989162739372,0.9245664187221642,0,-0.9580128583007246,1.6255143047027685
1.557953033352298,0.8538698753945335,3,1.4323445469968357,1.1910485389082797
-1.533248032659039,-2.356890180310725,2,-1.9233421128540507,-0.6789679521622611
1.7836122246523547,-1.5079317979429927,1,2.612047629232407,-1.1565278080202182
1.6596680514266822,1.0209766790160066,3,1.4323445469968357,1.1910485389082797
-2.015039608358002,0.1390930327443396,2,-1.9233421128540507,-0.6789679521622611
2.413052202666867,2.8126702765504352,3,1.4323445469968357,1.1910485389082797
-1.9228409078797113,0.04725620413928389,2,-1.9233421128540507,-0.6789679521622611
-0.13654383524222516,1.487251954968989,0,-0.9580128583007246,1.6255143047027685
0.638388069199071,1.7999424683710648,3,1.4323445469968357,1.1910485389082797
2.4235349205479357,-0.9778352302393991,1,2.612047629232407,-1.1565278080202182
-2.7707382818004382,-1.747661328285913,2,-1.9233421128540507,-0.6789679521622611
-0.8692221820852373,2.9047592657251498,0,-0.9580128583007246,1.6255143047027685
1.4828243679025748,0.4841378059806187,3,1.4323445469968357,1.1910485389082797
-2.5171064184182326,-0.9966835410887733,2,-1.9233421128540507,-0.6789679521622611
-1.340526337675855,-1.6174812645605483,2,-1.9233421128540507,-0.6789679521622611
2.3716755088178743,1.3289673356359897,3,1.4323445469968357,1.1910485389082797
-2.206405632138492,-0.8370780874626736,2,-1.9233421128540507,-0.6789679521622611
-2.598673103957954,-1.331323033803362,2,-1.9233421128540507,-0.6789679521622611
1.608015178555427,0.37254088287094334,3,1.4323445469968357,1.1910485389082797
-2.4842584794851206,0.019923452472830484,2,-1.9233421128540507,-0.6789679521622611
-0.4194976924832002,0.6573210206725548,0,-0.9580128583007246,1.6255143047027685
3.198761035398528,-0.7969982895813276,1,2.612047629232407,-1.1565278080202182
1.27656277041722,0.9580106748386015,3,1.4323445469968357,1.1910485389082797
-2.784012969477232,-0.7170612449135442,2,-1.9233421128540507,-0.6789679521622611
3.165597359212662,-2.0561792607411786,1,2.612047629232407,-1.1565278080202182
1.7205312273784845,3.7164866776872616,3,1.4323445469968357,1.1910485389082797
-2.313249190029289,-0.26311992397556927,2,-1.9233421128540507,-0.6789679521622611
1.7964945776586196,-0.8352716612631449,1,2.612047629232407,-1.1565278080202182
1.9751212303655998,1.3541025071129194,3,1.4323445469968357,1.1910485389082797
2.6785686122864725,-1.2225006216348193,1,2.612047629232407,-1.1565278080202182
1.921512640601023,2.116380211369464,3,1.4323445469968357,1.1910485389082797
-2.448680421311918,-0.6186138504352353,2,-1.9233421128540507,-0.6789679521622611
-2.425642879828574,-1.2353148091635808,2,-1.9233421128540507,-0.6789679521622611
4.852263668927183,-1.5031600776572172,1,2.612047629232407,-1.1565278080202182
-0.8399344449253848,0.12058257535076479,2,-1.9233421128540507,-0.6789679521622611
0.9581963807902297,2.3298154884192477,3,1.4323445469968357,1.1910485389082797
-2.2574313174712026,-0.5826504135202387,2,-1.9233421128540507,-0.6789679521622611
1.2904371245600874,1.7373796663052723,3,1.4323445469968357,1.1910485389082797
0.13914263976531435,1.1908809987907525,0,-0.9580128583007246,1.6255143047027685
-2.150863477793438,0.8453996645388768,0,-0.9580128583007246,1.6255143047027685
-3.051011767823375,0.25888668991823965,2,-1.9233421128540507,-0.6789679521622611
-2.1689037119978227,-0.8081566406978927,2,-1.9233421128540507,-0.6789679521622611
1.5654948793102619,2.5595005418703365,3,1.4323445469968357,1.1910485389082797
-1.0827881652113585,-0.34618315976458586,2,-1.9233421128540507,-0.6789679521622611
-2.6729711348302203,-0.6254852359366039,2,-1.9233421128540507,-0.6789679521622611
-1.1239587862433984,2.2644944183504587,0,-0.9580128583007246,1.6255143047027685
-1.9773153908814727,1.075178399364884,0,-0.9580128583007246,1.6255143047027685
2.8630442163384098,-1.8963110475392404,1,2.612047629232407,-1.1565278080202182
-1.3924431038489888,1.1603426599112747,0,-0.9580128583007246,1.6255143047027685
1.3432239181928582,-1.589134149400003,1,2.612047629232407,-1.1565278080202182
-2.120221980208267,-0.8558813819799027,2,-1.9233421128540507,-0.6789679521622611
1.4243174883870762,0.138245638411844,3,1.4323445469968357,1.1910485389082797
-1.9870551900318043,-1.177337268008823,2,-1.9233421128540507,-0.6789679521622611
-0.3333743316411588,-0.30697713291388884,2,-1.9233421128540507,-0.6789679521622611
-2.1310584546942297,0.6055829337697115,2,-1.9233421128540507,-0.6789679521622611
-2.111798530814804,0.7800712760815167,0,-0.9580128583007246,1.6255143047027685
1.6746927928730069,0.8998911042036025,3,1.4323445469968357,1.1910485389082797
1.9549377092710145,0.14736928736113555,3,1.4323445469968357,1.1910485389082797
1.0356874730759664,-2.289560031190616,1,2.612047629232407,-1.1565278080202182
2.094545909926272,-2.085439103652721,1,2.612047629232407,-1.1565278080202182
1.4187056723989482,0.9975257375417222,3,1.4323445469968357,1.1910485389082797
-2.2596910634918896,-0.42155049867849514,2,-1.9233421128540507,-0.6789679521622611
-0.13654383524222516,1.487251954968989,0,-0.9580128583007246,1.6255143047027685
-0.3983472965580452,0.6267867472107725,0,-0.9580128583007246,1.6255143047027685
0.7437320148088093,-0.6129315814920365,3,1.4323445469968357,1.1910485389082797
-1.9748799097510203,-0.5303262326396913,2,-1.9233421128540507,-0.6789679521622611
-2.161039673333934,-0.9312594961578132,2,-1.9233421128540507,-0.6789679521622611
2.346439586342752,-0.2389051041454528,1,2.612047629232407,-1.1565278080202182
0.3502995038712668,4.477655976164719,0,-0.9580128583007246,1.6255143047027685
2.7265003459044195,-1.5137432858433182,1,2.612047629232407,-1.1565278080202182
-0.4271049681800806,0.9393854520273011,0,-0.9580128583007246,1.6255143047027685
-1.5819186098737228,-1.5552751995941594,2,-1.9233421128540507,-0.6789679521622611
-1.8907557439092681,-0.19595899623288562,2,-1.9233421128540507,-0.6789679521622611
2.7792038172258082,-1.1417911984230127,1,2.612047629232407,-1.1565278080202182
-3.379142146649359,-0.33915333422757715,2,-1.9233421128540507,-0.6789679521622611
-2.370576658801146,-0.304099614626493,2,-1.9233421128540507,-0.6789679521622611
2.0352554718633176,1.6922591319326326,3,1.4323445469968357,1.1910485389082797
-2.4682861512129537,-1.4939882052892106,2,-1.9233421128540507,-0.6789679521622611
-2.222217211342418,-1.0505136107284934,2,-1.9233421128540507,-0.6789679521622611
0.9547227189113967,-1.9569411381755593,1,2.612047629232407,-1.1565278080202182
1.8115457705320976,1.5595469256626477,3,1.4323445469968357,1.1910485389082797
-1.758725454796293,0.5906676281221636,2,-1.9233421128540507,-0.6789679521622611
1.180433676993521,1.2630403958060277,3,1.4323445469968357,1.1910485389082797
-1.5870645559984367,-1.9216384165740705,2,-1.9233421128540507,-0.6789679521622611
-1.8061200151255956,-0.6343540869555463,2,-1.9233421128540507,-0.6789679521622611
-2.2975549843946133,-0.5224341650455243,2,-1.9233421128540507,-0.6789679521622611
3.0217692750144116,-0.8726851095738821,1,2.612047629232407,-1.1565278080202182
-1.4694145610743001,-0.17109894642580892,2,-1.9233421128540507,-0.6789679521622611
2.5730426219132916,-1.5342878904077784,1,2.612047629232407,-1.1565278080202182
0.8588144500601954,0.8703791741216484,3,1.4323445469968357,1.1910485389082797
-0.5170345159659597,-1.6087559821035138,2,-1.9233421128540507,-0.6789679521622611
-2.355517395941272,-0.5789687045260916,2,-1.9233421128540507,-0.6789679521622611
-3.0857989524747933,0.38899264415634155,2,-1.9233421128540507,-0.6789679521622611
2.803639477789673,-1.2932540026213628,1,2.612047629232407,-1.1565278080202182
2.557099767635767,-0.9073317040152851,1,2.612047629232407,-1.1565278080202182
-0.9490915194850624,1.3739907050962523,0,-0.9580128583007246,1.6255143047027685
-2.0410883879992014,-0.043749606835095975,2,-1.9233421128540507,-0.6789679521622611
-2.0703295899749414,0.38096763147523494,2,-1.9233421128540507,-0.6789679521622611
-0.09604113543639324,-0.7637953711725214,2,-1.9233421128540507,-0.6789679521622611
-2.020883952090663,0.3190550206154716,2,-1.9233421128540507,-0.6789679521622611
0.26083010288460695,2.45896305843323,0,-0.9580128583007246,1.6255143047027685
1.4423171504568955,0.3235248386585573,3,1.4323445469968357,1.1910485389082797
-2.471078863593184,-1.1788812625167389,2,-1.9233421128540507,-0.6789679521622611
-2.303768191846078,-0.5230860860644327,2,-1.9233421128540507,-0.6789679521622611
1.1818752449641188,2.3980601070268457,3,1.4323445469968357,1.1910485389082797
0.2403701742826675,2.9313317975687707,0,-0.9580128583007246,1.6255143047027685
1.9317526023892815,-0.9587632203272934,1,2.612047629232407,-1.1565278080202182
-2.6195024297875773,-0.30526375171542064,2,-1.9233421128540507,-0.6789679521622611
-2.5527719536333637,-1.4108914868346578,2,-1.9233421128540507,-0.6789679521622611
-2.127797892550953,-0.0664548641826531,2,-1.9233421128540507,-0.6789679521622611
-2.1998850205293996,-0.13883079741047527,2,-1.9233421128540507,-0.6789679521622611
-2.8454134945529725,-1.2416989396354732,2,-1.9233421128540507,-0.6789679521622611
-1.299762009472007,-1.9294254502016637,2,-1.9233421128540507,-0.6789679521622611
1.6355757907225474,1.154007801949716,3,1.4323445469968357,1.1910485389082797
-1.795878544338319,-1.398860183075261,2,-1.9233421128540507,-0.6789679521622611
-2.6832164958025984,-0.7951294521308009,2,-1.9233421128540507,-0.6789679521622611
2.001757840838699,1.5988863028632112,3,1.4323445469968357,1.1910485389082797
3.302270196567077,-0.16779065397037726,1,2.612047629232407,-1.1565278080202182
-2.454469175993959,-0.5865707644384436,2,-1.9233421128540507,-0.6789679521622611
3.3136300154427607,-0.8733815963855771,1,2.612047629232407,-1.1565278080202182
3.3105289359961296,-0.09747843984910229,1,2.612047629232407,-1.1565278080202182
2.263635021582943,-0.9186589860820791,1,2.612047629232407,-1.1565278080202182
-1.1561827028307203,-1.462176660003369,2,-1.9233421128540507,-0.6789679521622611
1.2808637955300308,1.4781759890755628,3,1.4323445469968357,1.1910485389082797
1.1365537110815256,0.4809392014433912,3,1.4323445469968357,1.1910485389082797
-2.2332480706507076,-1.2957299075160809,2,-1.9233421128540507,-0.6789679521622611
2.118333239959989,-1.4252442403729964,1,2.612047629232407,-1.1565278080202182
-2.0614056155292597,0.15053199961493757,2,-1.9233421128540507,-0.6789679521622611
2.10590846641608,-2.0227130815421672,1,2.612047629232407,-1.1565278080202182
-2.3352680940291366,0.9789969748575156,0,-0.9580128583007246,1.6255143047027685
-2.1974677330199612,-1.8799689494561118,2,-1.9233421128540507,-0.6789679521622611
1.999421136930353,1.4632467850778472,3,1.4323445469968357,1.1910485389082797
1.8141625936335926,-0.672162919968617,1,2.612047629232407,-1.1565278080202182
